order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD127362,ID1833120507,2022-03-05,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 1)]",36300,33.026,-37.79970460000001,144.9550666,50,Autumn,True,1.60587,do not order from theses guys received broken. screen was broke when i received it.,False
ORD475411,ID4754200380,2022-02-08,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,77.798,-37.8152417,144.9276167,25,Summer,True,1.73438,great buy this phone does all for me. battery life is perfect. i can go all day without charging.,True
ORD071211,ID0214124519,2022-12-17,,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,40.81,-37.8075711,145.0119322,50,Summer,False,,would buy again perfect condition,True
ORD126018,ID0767820372,2022-11-03,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",11830,69.389,-37.8027408,144.9734085,25,Spring,True,1.79715,just buy a new one. this phone drops my calls all the time. can't receive calls while connceted to wifi. kinda want my money back smh.,False
ORD400913,ID3153810250,2022-03-10,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",20380,,-37.8087352,144.9614458,25,Autumn,True,1.3087,four stars great phone very happy with it.,True
ORD443284,ID6097185561,2022-08-16,Bakers,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,48.318,-37.8031378,145.0045622,25,Winter,True,1.12081,fake phone got my new phone today and after trying to get it turned on and talkin with google they informed me this is not a google registered device,False
ORD426073,ID0282825841,2022-03-30,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,39.763,-37.8031584,144.95097719999995,50,Autumn,True,1.11354,great phone phone came with small scratch on bottom right side of screen but on good note came with some good head phones,True
ORD409665,ID2281655420,2022-02-27,Bakers,"[('iStream', 2), ('Olivia x460', 2), ('Universe Note', 1)]",6200,36.119,-37.8025663,144.9931222,50,Summer,False,0.84762,son birthday present he is happy with it he better love it it is his bithday and christmas gifts,True
ORD133269,ID2702095692,2022-10-20,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,73.726,-37.810722,144.990461,25,Spring,True,0.4273,"just like new phone but doesn’t include original charge or headphones i like the phone. look just like new, but a cheap unoriginal charger was included and no headphones or adapters that are included in the brand new pixel 3 xl.",True
ORD008035,ID0368380659,2022-12-02,,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,53.804,-37.79912150000001,144.96759980000004,50,Summer,True,,great phone does almost everything got this for a christmas present for my wife ans she absolutely loves it. easy to set up. she really likes to be able to write hand written notes with the s pen.,True
ORD040362,ID0291483920,2022-10-04,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,98.92,-37.815388,144.9509803,0,Spring,True,0.45787,the best the best smartphone,True
ORD394435,ID0202772797,2022-11-06,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,109.903,-37.80557039999999,144.92714109999997,0,Spring,True,1.92268,"love it! sleek and easy setup. no issues. excellent camera, using carl zeiss technology. very durable, no scratches and no need for a plastic screen protector or case.",True
ORD167339,ID0746912539,2022-07-24,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,51.989,-37.825575,144.9828168,25,Winter,False,1.40157,nice phone works great,True
ORD365606,ID4716795175,2022-08-27,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",19560,58.433,-37.8188951,144.95312880000003,25,Winter,True,0.87389,four stars great buy for the price. gives me everyhting i need in a smartphone. highly recommended.,True
ORD449346,ID0579401854,2022-11-11,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 2), ('Thunder line', 1)]",11250,73.609,-37.819294,144.9744131,25,Spring,True,0.43457,arrived ahead of schedule. my husband wants nothing but a flip phone so we were happy to find this.,True
ORD477126,ID3036576351,2022-05-23,Bakers,"[('Thunder line', 2), ('pearTV', 1)]",10670,80.223,-37.806973,145.00557849999996,0,Autumn,True,0.97018,"overall great value for money the phone works great, speaker quality is good and display is good. the hid the notch feature don't really make sense though",True
ORD044422,ID2187986713,2022-04-15,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('iStream', 2), ('iAssist Line', 2)]",9430,65.081,-37.8115651,144.9720377,0,Autumn,False,0.81253,"set up easy. swapped the 2 amp charger it came with for a 3.4 amp charger. charges a lot faster, says turbo charge is working. i am happy with the way it works and it has a loud ring.",True
ORD208812,ID4315294437,2022-09-29,,"[('Alcon 10', 2), ('Thunder line', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",31030,74.931,-37.8171571,144.9533169,25,Spring,True,,"five stars so far works great, the screen is amazing. i recommend this phone. seller outstanding.",True
ORD385070,ID0282825776,2022-08-19,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",18420,33.549,-37.8027607,144.951626,50,Winter,False,1.17396,"this thunder is just as great as my others, even though it is smaller.",True
ORD027934,ID0641028981,2022-03-01,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 2)]",17680,48.862,-37.8095619,144.9391788,25,Autumn,False,0.77552,good product i like it,True
ORD024854,ID0702376794,2022-03-16,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790,,-37.8081998,144.9398497,0,Autumn,False,0.80688,able to use phone internationally nice international dual sim phone,True
ORD406606,ID1964023940,2022-03-07,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",12100,58.939,-37.8190708,144.9526395,25,Autumn,True,0.86438,five stars so far so good,True
ORD464629,ID0575429242,2022-11-24,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1)]",8155,80.705,-37.8187627,144.98330049999996,0,Spring,False,1.20921,recommend rooting if not on verizon. verizon refurbish. phone unlocked but needed to be rooted. verizon bloatware consumes battery.,True
ORD011774,ID0370477958,2022-07-03,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2)]",23970,67.7,-37.8078416,145.01320890000005,0,Winter,True,1.5991,"yuck worst phone i have ever used. glitchy bit of crap. ignore the price, it's not worth it.",False
ORD397926,ID0579381884,2022-12-28,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('iStream', 1), ('Toshika 750', 1)]",10055,100.501,-37.8221831,144.93278869999997,0,Summer,True,1.64244,better than expected works well and delivery was on time.,True
ORD040590,ID0287629326,2022-11-04,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 1)]",15055,31.312,-37.8047996,144.9515587,50,Spring,False,0.96131,i can't seem to be able to hook it up with my internet connection. i will be returning it to the store.,False
ORD444629,ID0387153061,2022-09-13,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",27665,33.373,-37.79966339999999,144.944143,50,Spring,False,1.4709,defective phone phone would not charge at all.,False
ORD402260,ID1479930074,2022-08-15,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",29945,39.188,-37.8211434,144.9548976,25,Winter,False,1.16746,buy anywhere but dealfisher!!!!!! avoid avoid avoid!!!! absolutely worse experience,False
ORD077208,ID0289597163,2022-09-19,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,71.065,-37.81212670000001,144.95086909999995,0,Spring,False,0.33969,"great phone so far! phone arrived early. great condition. looks brand-new. no issues. described as unlocked, worked with my carrier, t-mobile.",True
ORD183121,ID0113536277,2022-11-18,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 2)]",19165,42.43,-37.81775579999999,144.9625886,50,Spring,True,0.61933,"dead speaker got this item with a defective speaker. not very happy with the idea of getting a phone that should have passed all the tests for be certified as refurbished. despite it is, ""backed by the 90-day digico renewed guarantee,"" i was unable to receive a simple replacement and would have to return the item.",False
ORD467648,ID0301544549,2022-07-10,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,75.815,-37.8206792,144.9485253,0,Winter,True,0.90036,dual sim card is great dual sim dual whatsapp dual phone in one phone. great size easy to use,True
ORD414019,ID1459448712,2022-06-19,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('iAssist Line', 2)]",21430,26.305,-37.8195581,145.0080938,50,Winter,False,1.55316,waste of money battery lasts 5 hours. terrible,False
ORD126676,ID0356077541,2022-09-04,,"[('Alcon 10', 1), ('Candle Inferno', 2), ('pearTV', 2), ('iAssist Line', 1)]",24655,95.946,-37.8085692,144.9925145,0,Spring,True,,"awsome , best phone so far gift for grandson just got it loves it.not",True
ORD342580,ID4957761329,2022-01-26,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 1), ('Alcon 10', 2)]",30980,,-37.8255049,144.92891569999995,25,Summer,True,2.14207,"great signal works great. this phone is the only one in our home that works in the basement, sunroom, or whatever room we are in. none of our smart phones will work in these areas. my husband loves this phone.",True
ORD384374,ID0283334348,2022-06-10,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",19710,60.097,-37.7994961,144.9491927,25,Winter,True,1.47868,"good and... worth every penny. super good phone with nice cameras for it's price. runs all the games with max graphics. maybe it's a bit big, kind of difficult to hold. but with time i'll get used to it.",True
ORD008618,ID6237546511,2022-08-25,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",13860,39.965,-37.8011444,145.00368,50,Winter,True,1.23409,excellent phone at the best price and easy to unlock very easy to unlock (you can do it yourself) and comes at a good price too. have bought some of these to gift elderly people.,True
ORD484635,ID6167417902,2022-03-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",6540,64.694,-37.8170244,144.9530683,0,Autumn,False,0.71621,i have an thunder but wanted a line for my bedroom. it was even easier to set up than my original thunder.,True
ORD087421,ID0282854608,2022-11-09,Bakers,"[('iAssist Line', 2), ('Thunder line', 2)]",8810,,-37.8031153,145.01744309999995,50,Spring,True,2.09826,no comment good,True
ORD354536,ID0650285635,2022-03-11,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,,-37.8132385,144.97768090000002,25,Autumn,False,0.93095,note 5 almost as good as the note 7. the universe note 5 is working out to be just what i was looking for. as i said in the title for this review the note 5 is proving to be almost as good as the note 7 and it's one big feature is that it won't burst into flames in my pocket.,True
ORD216023,ID0702451621,2022-11-25,,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,102.369,-37.8047473,144.94521559999995,0,Spring,True,0.89722,mother-in-law pleased! i bought it for my mother-in-law when her other xperia finally died. she loves it.,True
ORD214247,ID5002595084,2022-10-10,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 1)]",10950,50.161,-37.8123071,144.95368359999995,50,Spring,True,0.58314,so far so good! hubby really needed an upgrade and this universe s7 is the perfect fit. he's only had it a few days but so far so good.,True
ORD244975,ID6167489424,2022-09-29,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,,-37.8110074,144.95871530000005,25,Spring,True,1.04088,one star i love the phone but it does not get any reception in my area a complete disappointment,False
ORD204194,ID0122752289,2022-01-28,,"[('Universe Note', 2), ('Candle Inferno', 1), ('pearTV', 2)]",19950,54.296,-37.8144165,144.9406565,25,Summer,False,,okay not as described like new it's used and should indicate as used not like new it okay better clarification,True
ORD366888,ID2457712050,2022-12-29,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2), ('Thunder line', 2), ('Universe Note', 2)]",15935,88.281,-37.8049791,144.97746709999996,0,Summer,True,1.65922,mal servicio muy mal servicio y teléfono peor,False
ORD415673,ID3174151389,2022-03-20,,"[('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",18000,35.493,-37.8007968,144.9643368,50,Autumn,False,,the best phone ! i love it,True
ORD449868,ID2279153648,2022-08-17,,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 2)]",15940,32.666,-37.8121677,144.974434,50,Winter,False,,worth it! came earlier than stated and works perfectly fine :),True
ORD033206,ID0576830130,2022-02-05,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",10090,98.806,-37.82070020000001,144.9849092,0,Summer,True,1.37069,love it love love love it came in perfect condition and it works perfect❤️❤️❤️❤️,True
ORD276037,ID3212411893,2022-01-20,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,57.289,-37.8066565,144.9451975,0,Summer,False,0.68969,not happy it quit working after 2 days,False
ORD081957,ID3306900958,2022-05-27,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Thunder line', 1)]",29430,33.209,-37.8191206,144.9597134,50,Autumn,False,0.86705,good exclent phone,True
ORD372961,ID0571731482,2022-08-17,Thompson,"[('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 2)]",4610,50.879,-37.8243979,144.9446312,25,Winter,False,1.32265,i like it but... should have a 3.5 audio jack rather than adapter. the international plug for power transformer was unexpected.,True
ORD394950,ID0703556754,2022-12-09,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('pearTV', 2), ('Thunder line', 1)]",16885,75.945,-37.807073,144.9578573,0,Summer,False,1.13527,five stars son loves his birthday gift,True
ORD317432,ID0580025072,2022-06-12,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",27100,32.118,-37.8029687,144.9381927,50,Winter,True,1.33282,one star i returned it,False
ORD128234,ID0224763532,2022-05-03,Bakers,"[('Toshika 750', 2), ('pearTV', 1)]",14950,,-37.8099266,144.9945944,50,Autumn,False,0.05661,todo ok anda muy bien,True
ORD350742,ID0356452387,2022-07-06,Bakers,"[('pearTV', 2), ('Olivia x460', 2), ('Alcon 10', 2)]",32970,33.746,-37.8052631,144.9863214,50,Winter,False,0.94432,"i love my phone i love my phone. love. the lucent x is fast, the camera is amazing, and i cannot thing of a single thing i don't like. even down to the way the phone fits into my hand, that little curve on the back, it's just great. best phone i've ever owned.",True
ORD280264,ID2117205389,2022-01-10,,"[('iStream', 1), ('Toshika 750', 2)]",8790,54.679,-37.8242126,144.9733404,25,Summer,False,,"great phone!! when i received my olivia universe a50, i was very happy! its a lot of phone for the price with a nice large screen and great camera 25mp. so happy i decided to buy this phone as it was everything i expected and more. thank you.",True
ORD278675,ID0636754479,2022-06-06,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,34.126,-37.8146424,144.9466024,25,Winter,False,0.22301,waste lasted 3 months then screen stopped working,False
ORD442710,ID0844461604,2022-11-07,,"[('Lucent 330S', 2), ('iStream', 2)]",2760,65.98,-37.8209652,144.9473885,25,Spring,True,,unlocked does not mean unlocked anymore. not supported with ... unlocked does not mean unlocked anymore. not supported with verizon or sprint. must have been too hard to put that in the description.,False
ORD311741,ID3967630098,2022-09-03,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 1)]",11260,43.899,-37.818605700000006,144.9532638,50,Spring,True,0.85609,junk the volume control never worked. replacement sent and after 1 month white bar across the screen. was cheap but not worth it all the time wasted and we ended up buying an unused/unopened phone from another seller. customer service was good but product not.,False
ORD119324,ID0579486202,2022-08-24,Thompson,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,63.768,-37.8156632,144.9500919,0,Winter,False,0.42598,"it's a good value i like everything about this phone, except it seems the battery doesn't last long enough.",True
ORD019377,ID2180785602,2022-06-21,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",5060,23.742,-37.8145425,144.9695733,50,Winter,False,0.45112,one star it's not unlocked,False
ORD379858,ID0137172748,2022-01-28,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,76.484,-37.8049481,144.9562368,0,Summer,False,1.17881,wanderful camera function very good,True
ORD183071,ID4148846600,2022-02-28,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 2)]",7055,,-37.8163542,144.9851405,50,Summer,True,1.13513,best ever best phone and camera i have ever owned!,True
ORD420119,ID2347007241,2022-04-02,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 2), ('iStream', 2)]",24050,,-37.817408,144.9458239,25,Autumn,False,0.53832,"great little phone! i mostly love the sound volume and quality, since i am hard of hearing. i like all other features of it too. however, it's now out of production, so it's hard to find them.",True
ORD350656,ID6102701828,2022-12-24,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('Toshika 750', 1)]",12810,,-37.8240917,144.92592009999996,50,Summer,True,2.25261,"the phone works well but when it says that you ... the phone works well but when it says that you can tell that it has been used, it has been used. the charging port is beat up and there are a lot of dings on it. but still very functional.",True
ORD452850,ID6167344587,2022-08-04,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 1), ('iAssist Line', 2)]",31140,47.939,-37.8140499,144.9716334,25,Winter,False,0.53807,"everything has been good so far everything has been good so far, except for the battery! it dies within 2 hours of usage. even if you are not using it will drain out in 6-7 hours.",True
ORD380199,ID0598347148,2022-11-13,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,74.167,-37.8140879,144.9632802,25,Spring,True,0.74553,best value overall no better phone at this price,True
ORD489190,ID0777778401,2022-08-12,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Toshika 750', 1), ('iStream', 2)]",20690,38.438,-37.805582,144.95376399999995,50,Winter,True,0.98479,easy to use and dependable. affordable and a terrific basic phone for practical people who just want to keep in touch. att was also helpful setting up account. thank you.,True
ORD314445,ID3218293529,2022-09-07,,"[('Candle Inferno', 1), ('iStream', 1)]",580,38.407,-37.804107,144.9483779,50,Spring,False,,perfect it's working as designed!,True
ORD355391,ID1492152182,2022-01-11,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,53.43,-37.8123572,144.9540342,25,Summer,False,0.61356,good quality it has a small nick home button that was not listed in description but otherwise is fine,True
ORD252198,ID0579482315,2022-01-16,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,51.185,-37.8164981,144.95036330000005,25,Summer,False,0.51499,great lovely,True
ORD366357,ID2383211199,2022-11-03,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,63.479,-37.8095512,144.963753,0,Spring,False,1.12849,"no warranty - crashed after 2 months! this phone crashed in 2 months! buy from a more reputable seller. cannot return or replace, complete waste of money. at least provide a 1 year warranty. totally disappointed.",False
ORD087183,ID6167279401,2022-06-07,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Toshika 750', 1), ('Thunder line', 2)]",15290,25.969,-37.8101985,144.96151719999997,50,Winter,False,1.17165,one star my phone broke,False
ORD209541,ID6167266601,2022-07-14,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",13720,69.284,-37.807367,144.9629436,0,Winter,False,1.37834,five stars great phone!!! came faster than expected. extremely satisfied!!!,True
ORD471286,ID6280295068,2022-03-19,Bakers,"[('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 1), ('Alcon 10', 2)]",21460,61.735,-37.8231907,144.98883500000005,25,Autumn,True,1.57283,"ysl works great with no problems, still rocking this awesome phone xd.",True
ORD412757,ID0723957249,2022-06-11,Bakers,"[('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",9510,34.084,-37.8026155,145.00515009999995,50,Winter,False,1.1983,value personal,True
ORD457779,ID0287629431,2022-02-05,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,59.694,-37.8043313,144.9483399,25,Summer,True,0.9353,pesimo miy pesimo pesimo supuestamente es 4g lte y ni si quiera puedo recibir una llamada por que no tiene servicio en ningun lugar solo llamadas de emergencia,False
ORD171519,ID0137148631,2022-10-16,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",10295,41.72,-37.797684,144.94127969999997,50,Spring,False,1.74451,beautiful pictures amd screen resolution for the price this is a great buy. the battery doesnt last as long as you would think or expect and sometimes seems like it isnt responding to my touch but nonetheless i love this phone and this biy.,True
ORD028473,ID5402876532,2022-07-02,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,31.517,-37.8209896,144.97719630000003,50,Winter,False,0.7232,works perfect. good value. works perfect. good value.,True
ORD325712,ID0767584972,2022-01-14,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",4420,48.732,-37.8073818,144.97287859999997,50,Summer,True,1.28207,"the best keeps getting better first off, i have toshika everything. i'm definitely biased.",True
ORD401482,ID0207085804,2022-10-07,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",11405,42.173,-37.8104815,145.015893,50,Spring,False,1.81785,five stars the phone is working great,True
ORD064053,ID4315827379,2022-04-10,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('iStream', 1), ('Thunder line', 2)]",11680,53.873,-37.8223443,144.99848799999995,0,Autumn,False,1.40407,"bigous claim supplier was deceptive. claimed phone was unlocked but discovered it was not after purchase. the sad part was that this was a gift item to a friend outside the country and i couldn’t get to return it. in short, the phone is useless and i asked him to throw it away. this deceit must be check!!!!",False
ORD069891,ID6167285784,2022-12-28,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('Olivia x460', 2)]",11700,,-37.8104561,144.9613436,50,Summer,False,1.15835,great purchase! product arrived as expected. great purchase!,True
ORD396398,ID0060096790,2022-04-05,Bakers,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,50.623,-37.81913220000001,144.9868121,25,Autumn,True,1.258,should not be selling item and like that i'm digico beat up pretty bad would not recommend anyone to buy them they were beat up pretty bad,False
ORD319019,ID0305909619,2022-03-17,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,61.297,-37.802017,145.006551,25,Autumn,True,1.33415,very good phone its a damn good phone that comes with the peace of mind of you getting regular and on time update.,True
ORD187402,ID0591428482,2022-06-01,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 1), ('Thunder line', 2)]",11250,32.146,-37.8184782,144.9639422,50,Winter,False,0.49339,working good phone was refurbished but it qork good battery last long. mi s product.,True
ORD344449,ID1224821948,2022-09-04,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,38.006,-37.8120823,144.9383737,50,Spring,False,0.76751,phone works great and is perfect for a lower to mid range bought this for my 12 year old daughter for her birthday. phone works great and is perfect for a lower to mid range smartphone,True
ORD154938,ID6167344563,2022-11-02,,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,35.867,-37.8160876,144.9722284,50,Spring,False,,"love the free month of service that came with been enjoying using this phone, love the free month of service that came with phone",True
ORD319593,ID5587121106,2022-05-27,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,49.328,-37.819031,144.9562468,25,Autumn,False,1.07345,i love my phone i should have bought this sooner. i love my phone. this phone has so many hidden features. the picture quality is fantabulous.,True
ORD373950,ID0746912546,2022-01-24,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 1)]",13980,49.426,-37.8252847,144.9827537,50,Summer,True,1.37924,"great smartphone this olivia note 9 is amazing, i've been using olivia for 5 years and it has never disappointed me. totally recommended, i love the pen!",True
ORD123723,ID0547586414,2022-04-23,,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,32.962,-37.8132223,144.98522480000003,50,Autumn,False,0.95053,good service works perfect,True
ORD257565,ID4893628994,2022-03-20,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",21615,26.154,-37.8114234,144.92921930000003,50,Autumn,False,1.57591,"hate it hate this phone. got it thru twinkle. wish i would have kept my note 4. bixby is annoying, google isn't working, keyboard works half the time. don't waste your money. i wish i hadn't.",False
ORD259161,ID0634783346,2022-10-17,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Candle Inferno', 2)]",19060,43.071,-37.8121626,144.9387584,50,Spring,True,0.73306,not truly unlocked tried to activate it on verizon only to find out that it was still locked to sprint and there's nothing i can do to get it to work with verizon.,False
ORD299694,ID0501027469,2022-07-06,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('iStream', 1)]",7050,32.857,-37.805533200000006,144.97350980000004,50,Winter,True,1.4951,not a good product last me me lest than a month photo camara started acting up and i couldn't make calls out.,False
ORD229891,ID4162427927,2022-01-12,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('iStream', 1)]",10910,67.741,-37.8196782,144.9712076,0,Summer,False,0.1891,good price excellent for the price,True
